source_record_id,platform_name,country_of_origin,manufacturer,domain,category,status,photo_url,photo_page_url,photo_license,photo_status,source_dataset,source_url,source_date,verification_level,aliases,model_code,design_organisation,class_mark,airframe_type,mtow_kg,endurance_min,endurance_h,range_km,max_speed_kmh,payload_kg,wingspan_m,length_m,notes
SRC-0130,Fotokite Sigma,Switzerland,,Civil,Tethered multirotor,Not specified,,,,Not collected,Curated UAV Seed 2026,Internal curated seed,2026-08-02,Curated; source review required,,,,,,,,,,,,,,Public safety situational awareness
SRC-0131,Freefly Alta X,United States,,Civil,Heavy-lift multirotor,Not specified,,,,Not collected,Curated UAV Seed 2026,Internal curated seed,2026-08-02,Curated; source review required,,,,,,,,,,,,,,Cinema / sensors / cargo
SRC-0132,Wing delivery drone,United States,,Civil,Hybrid VTOL delivery UAV,Not specified,,,,Not collected,Curated UAV Seed 2026,Internal curated seed,2026-08-02,Curated; source review required,,,,,,,,,,,,,,Parcel delivery
SRC-0133,Zipline Platform 1,United States,,Civil,Fixed-wing delivery UAV,Not specified,,,,Not collected,Curated UAV Seed 2026,Internal curated seed,2026-08-02,Curated; source review required,,,,,,,,,,,,,,Medical logistics
SRC-0134,Zipline Platform 2,United States,,Civil,VTOL delivery system,Not specified,,,,Not collected,Curated UAV Seed 2026,Internal curated seed,2026-08-02,Curated; source review required,,,,,,,,,,,,,,Precision delivery
SRC-0135,Amazon MK30,United States,,Civil,Delivery UAV,Not specified,,,,Not collected,Curated UAV Seed 2026,Internal curated seed,2026-08-02,Curated; source review required,,,,,,,,,,,,,,Parcel delivery
SRC-0136,Matternet M2,United States / Switzerland,,Civil,Delivery multirotor,Not specified,,,,Not collected,Curated UAV Seed 2026,Internal curated seed,2026-08-02,Curated; source review required,,,,,,,,,,,,,,Medical logistics
SRC-0137,Dronamics Black Swan,Bulgaria,,Civil,Cargo fixed-wing UAV,Not specified,,,,Not collected,Curated UAV Seed 2026,Internal curated seed,2026-08-02,Curated; source review required,,,,,,,,,,,,,,Long-range freight
SRC-0138,Volocopter VoloDrone,Germany,,Civil,Heavy-lift multicopter,Not specified,,,,Not collected,Curated UAV Seed 2026,Internal curated seed,2026-08-02,Curated; source review required,,,,,,,,,,,,,,Cargo logistics
SRC-0139,Joby S4,United States,,Civil,Piloted/autonomous-capable eVTOL,Not specified,,,,Not collected,Curated UAV Seed 2026,Internal curated seed,2026-08-02,Curated; source review required,,,,,,,,,,,,,,Urban air mobility
SRC-0140,Archer Midnight,United States,,Civil,eVTOL aircraft,Not specified,,,,Not collected,Curated UAV Seed 2026,Internal curated seed,2026-08-02,Curated; source review required,,,,,,,,,,,,,,Urban air mobility
SRC-0141,Vertical VX4,United Kingdom,,Civil,eVTOL aircraft,Not specified,,,,Not collected,Curated UAV Seed 2026,Internal curated seed,2026-08-02,Curated; source review required,,,,,,,,,,,,,,Urban air mobility
SRC-0142,Lilium Jet,Germany,,Civil,Ducted-fan eVTOL,Not specified,,,,Not collected,Curated UAV Seed 2026,Internal curated seed,2026-08-02,Curated; source review required,,,,,,,,,,,,,,Regional air mobility
SRC-0143,Wisk Generation 6,United States,,Civil,Autonomous eVTOL,Not specified,,,,Not collected,Curated UAV Seed 2026,Internal curated seed,2026-08-02,Curated; source review required,,,,,,,,,,,,,,Urban air mobility
SRC-0144,AutoFlight Prosperity I,China,,Civil,eVTOL aircraft,Not specified,,,,Not collected,Curated UAV Seed 2026,Internal curated seed,2026-08-02,Curated; source review required,,,,,,,,,,,,,,Urban air mobility
SRC-0145,XPeng AeroHT flying-car concepts,China,,Civil,eVTOL / modular aircraft,Not specified,,,,Not collected,Curated UAV Seed 2026,Internal curated seed,2026-08-02,Curated; source review required,,,,,,,,,,,,,,Personal air mobility
SRC-0146,Yamaha FAZER R G2,Japan,,Civil,Unmanned helicopter,Not specified,,,,Not collected,Curated UAV Seed 2026,Internal curated seed,2026-08-02,Curated; source review required,,,,,,,,,,,,,,Agriculture / cargo
SRC-0147,Terra Drone survey platforms,Japan,,Civil,Multi-platform services,Not specified,,,,Not collected,Curated UAV Seed 2026,Internal curated seed,2026-08-02,Curated; source review required,,,,,,,,,,,,,,Survey / inspection
SRC-0148,Microdrones md4-3000,Germany,,Civil,Heavy multirotor,Not specified,,,,Not collected,Curated UAV Seed 2026,Internal curated seed,2026-08-02,Curated; source review required,,,,,,,,,,,,,,Mapping / LiDAR
SRC-0149,Trinity Pro,Germany,,Civil,VTOL fixed-wing,Not specified,,,,Not collected,Curated UAV Seed 2026,Internal curated seed,2026-08-02,Curated; source review required,,,,,,,,,,,,,,Survey / mapping
SRC-0150,Aero,United States,3D Robotics,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,3D Robotics,none,,3000,40,,,,,,,
SRC-0151,Aero M,United States,3D Robotics,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,3D Robotics,none,,3000,40,,,,,,,
SRC-0152,IRIS+,United States,3D Robotics,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,3D Robotics,none,,1282,20,,,,,,,
SRC-0153,Solo,United States,3D Robotics,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,3D Robotics,none,,1510,25,,,,,,,
SRC-0154,X8-M,United States,3D Robotics,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,3D Robotics,none,,2600,14,,,,,,,
SRC-0155,X8+,United States,3D Robotics,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,3D Robotics,none,,2600,15,,,,,,,
SRC-0156,SENSEFLY eBee,Switzerland / United States,AgEagle,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,AgEagle,C2,,1600,55,,,,,,,
SRC-0157,CUBEE,Unknown,AirWood,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,AirWood,none,,80,8,,,,,,,
SRC-0158,ARIES,Italy,ANT-X,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,ANT-X,none,,11000,33,,,,,,,
SRC-0159,Dragonfish,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,Autel,none,,8500,120,,,,,,,
SRC-0160,Evo,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,Autel,none,,1000,30,,,,,,,
SRC-0161,Evo 2 Dual,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,Autel,none,,2000,40,,,,,,,
SRC-0162,Evo 2 Dual 640T,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,Autel,none,,2000,40,,,,,,,
SRC-0163,Evo 2 Pro,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,Autel,none,,1999,40,,,,,,,
SRC-0164,Evo II,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,Autel,none,,1999,40,,,,,,,
SRC-0165,Evo Lite,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,Autel,none,,835,40,,,,,,,
SRC-0166,Evo Lite+,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,Autel,none,,835,40,,,,,,,
SRC-0167,EVO MAX 4T,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,Autel,none,,3500,42,,,,,,,
SRC-0168,EVO Nano,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,Autel,none,,249,28,,,,,,,
SRC-0169,Kestrel,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,Autel,none,,14000,120,,,,,,,
SRC-0170,X-Star,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,Autel,none,,1420,25,,,,,,,
SRC-0171,X-Star Premium,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,Autel,none,,1420,25,,,,,,,
SRC-0172,Aquila 2,Unknown,Codev Dynamics,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,Codev Dynamics,none,,4000,68,,,,,,,
SRC-0173,Aquila 3,Unknown,Codev Dynamics,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,Codev Dynamics,none,,5850,80,,,,,,,
SRC-0174,UX11 UAV,France,Delair,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,Delair,C6,,1600,80,,,,,,,
SRC-0175,Agras MG-1,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,none,,24500,22,,,,,,,
SRC-0176,Agras MG-1P,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,none,,24800,20,,,,,,,
SRC-0177,Agras MG-1P RTK,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,none,,24800,20,,,,,,,
SRC-0178,Agras MG-1S,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,none,,24800,22,,,,,,,
SRC-0179,Agras MG-1S RTK,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,none,,24800,22,,,,,,,
SRC-0180,Agras T10,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,none,,24800,17,,,,,,,
SRC-0181,Agras T16,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,none,,42000,18,,,,,,,
SRC-0182,Agras T20,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,none,,47500,9,,,,,,,
SRC-0183,Agras T20P,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,none,,58000,7,,,,,,,
SRC-0184,Agras T25,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,none,,58000,15,,,,,,,
SRC-0185,Agras T25P,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,none,,60000,15,,,,,,,
SRC-0186,Agras T30,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,none,,78000,20.5,,,,,,,
SRC-0187,Agras T40,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,none,,101000,18,,,,,,,
SRC-0188,Agras T70P,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,none,,126000,11,,,,,,,
SRC-0189,Agras T100,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,none,,175000,10,,,,,,,
SRC-0190,Air 2S,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,none,,595,31,,,,,,,
SRC-0191,Air 3,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,C1,,720,46,,,,,,,
SRC-0192,Air 3S,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,C1,,724,45,,,,,,,
SRC-0193,Avata,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,none,,410,18,,,,,,,
SRC-0194,Avata 2,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,C1,,377,23,,,,,,,
SRC-0195,Flame Wheel F330,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,none,,1200,15,,,,,,,
SRC-0196,Flame Wheel F450,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,none,,1600,15,,,,,,,
SRC-0197,Flame Wheel F550,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,none,,2400,15,,,,,,,
SRC-0198,FlyCart 30,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,,,,Not collected,OpenDroneList,https://github.com/dronetag/opendronelist,2026-08-02,Community dataset; verify against manufacturer,,,DJI,none,,95000,18,,,,,,,
