record_id,photo_url,platform_name,country_of_origin,manufacturer,domain,category,status,photo_status,photo_search_url,photo_page_url,photo_license,aliases,model_codes,airframe_type,class_mark,mtow_kg,endurance_min,endurance_h,range_km,max_speed_kmh,payload_kg,wingspan_m,length_m,source_count,source_datasets,source_urls,verification_level,origin_confidence,last_compiled,notes
UAV-0065,,C5 Eurosafe Mavic 3T,China,"EUROSAFE SYSTEMS, S.L.",Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=C5%20Eurosafe%20Mavic%203T%20UAV&title=Special:MediaSearch&type=image,,,,,Multirotor,C5 (STS 01),,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-406-c5-eurosafe-mavic-3t,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0066,,DJI Air 2S,China,DJI,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20Air%202S%20UAV&title=Special:MediaSearch&type=image,,,Air 2S,DA2SUE1A,Multirotor,C1,595,31,,,,,,,2,EASA Drones for EU Operations | OpenDroneList,https://github.com/dronetag/opendronelist | https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-49-da2sue1a,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0067,,DJI Air 3,China,DJI,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20Air%203%20UAV&title=Special:MediaSearch&type=image,,,Air 3,EB3WBC,Multirotor,C1,720,46,,,,,,,2,EASA Drones for EU Operations | OpenDroneList,https://github.com/dronetag/opendronelist | https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-36-eb3wbc,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0068,,DJI AIR 3S,China,DJI,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20AIR%203S%20UAV&title=Special:MediaSearch&type=image,,,Air 3S,CZ3SCL,Multirotor,C1,724,45,,,,,,,2,EASA Drones for EU Operations | OpenDroneList,https://github.com/dronetag/opendronelist | https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-232-cz3scl,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0069,,DJI Avata 2,China,DJI,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20Avata%202%20UAV&title=Special:MediaSearch&type=image,,,Avata 2,QF3W4K,Multirotor,C1,377,23,,,,,,,2,EASA Drones for EU Operations | OpenDroneList,https://github.com/dronetag/opendronelist | https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-48-qf3w4k,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0070,,DJI Avata 360,China,DJI GmbH,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20Avata%20360%20UAV&title=Special:MediaSearch&type=image,,,,DVN3NT | DVN3XT,Multirotor,C1,,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-652-dvn3nt,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0071,,DJI Dock 3 and Matrice 4D Series,China,DJI GmbH,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20Dock%203%20and%20Matrice%204D%20Series%20UAV&title=Special:MediaSearch&type=image,,,,M4D | M4TD,Multirotor,C6 (STS 02),,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-349-m4d,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0072,,DJI Flip,China,DJI GmbH,Civilian / Commercial,EU-listed drone,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20Flip%20UAV&title=Special:MediaSearch&type=image,,,,,,C0,,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-377-dji-flip,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0073,,DJI Inspire 3,China,DJI,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20Inspire%203%20UAV&title=Special:MediaSearch&type=image,,,Inspire 3,T740,Multirotor,C3,4310,26,,,,,,,2,EASA Drones for EU Operations | OpenDroneList,https://github.com/dronetag/opendronelist | https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-92-t740,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0074,,DJI Lito 1,China,DJI GmbH,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20Lito%201%20UAV&title=Special:MediaSearch&type=image,,,,DGN12C | DGN12D,Multirotor,C0 | C1,,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-656-dgn12c,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0075,,DJI Lito X1,China,DJI GmbH,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20Lito%20X1%20UAV&title=Special:MediaSearch&type=image,,,,DGP14C | DGP14D,Multirotor,C0 | C1,,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-654-dgp14c,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0076,,DJI Matrice 4D,China,DJI GmbH,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20Matrice%204D%20UAV&title=Special:MediaSearch&type=image,,,,M4D,Multirotor,"C2 with low speed mode,C6 (STS 02)",,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-682-m4d,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0077,,DJI Matrice 4E,China,DJI,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20Matrice%204E%20UAV&title=Special:MediaSearch&type=image,,,Matrice 4E,M4E,Multirotor,C2 with low speed mode,1420,49,,,,,,,2,EASA Drones for EU Operations | OpenDroneList,https://github.com/dronetag/opendronelist | https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-356-m4e,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0078,,DJI Matrice 4T,China,DJI,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20Matrice%204T%20UAV&title=Special:MediaSearch&type=image,,,Matrice 4T,M4T,Multirotor,C2 with low speed mode,1420,49,,,,,,,2,EASA Drones for EU Operations | OpenDroneList,https://github.com/dronetag/opendronelist | https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-357-m4t,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0079,,DJI Matrice 4TD,China,DJI GmbH,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20Matrice%204TD%20UAV&title=Special:MediaSearch&type=image,,,,M4TD,Multirotor,"C2 with low speed mode,C6 (STS 02)",,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-683-m4td,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0080,,DJI MAVIC 3 Cine V2.0,China,DJI GmbH,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20MAVIC%203%20Cine%20V2.0%20UAV&title=Special:MediaSearch&type=image,,,,L2PA,Multirotor,C1,,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-38-l2pa,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0081,,DJI MAVIC 3 Classic,China,DJI,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20MAVIC%203%20Classic%20UAV&title=Special:MediaSearch&type=image,,,Mavic 3 Classic,L2C,Multirotor,C1,895,46,,,,,,,2,EASA Drones for EU Operations | OpenDroneList,https://github.com/dronetag/opendronelist | https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-46-l2c,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0082,,DJI Mavic 3 Pro,China,DJI,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20Mavic%203%20Pro%20UAV&title=Special:MediaSearch&type=image,,,Mavic 3 Pro,L2S,Multirotor,C2 with low speed mode,958,43,,,,,,,2,EASA Drones for EU Operations | OpenDroneList,https://github.com/dronetag/opendronelist | https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-90-l2s,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0083,,DJI Mavic 3 Pro Cine,China,DJI,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20Mavic%203%20Pro%20Cine%20UAV&title=Special:MediaSearch&type=image,,,Mavic 3 Pro Cine,L2E,Multirotor,C2 with low speed mode,963,43,,,,,,,2,EASA Drones for EU Operations | OpenDroneList,https://github.com/dronetag/opendronelist | https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-91-l2e,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0084,,DJI MAVIC 3 V2.0,China,DJI GmbH,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20MAVIC%203%20V2.0%20UAV&title=Special:MediaSearch&type=image,,,,L2AA,Multirotor,C1,,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-37-l2aa,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0085,,DJI MAVIC 3E EU,China,DJI GmbH,Civilian / Commercial,EU-listed drone,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20MAVIC%203E%20EU%20UAV&title=Special:MediaSearch&type=image,,,,M3E-EU,,C2 with low speed mode,,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-43-m3e-eu,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0086,,DJI MAVIC 3M EU,China,DJI GmbH,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20MAVIC%203M%20EU%20UAV&title=Special:MediaSearch&type=image,,,,M3M-EU,Multirotor,C2 with low speed mode,,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-45-m3m-eu,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0087,,DJI MAVIC 3T EU,China,DJI GmbH,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20MAVIC%203T%20EU%20UAV&title=Special:MediaSearch&type=image,,,,M3T-EU,Multirotor,C2 with low speed mode,,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-44-m3t-eu,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0088,,DJI Mavic 4 Pro,China,DJI,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20Mavic%204%20Pro%20UAV&title=Special:MediaSearch&type=image,,,Mavic 4 Pro,L3A | L3B,Multirotor,C2 with low speed mode,1063,51,,,,,,,2,EASA Drones for EU Operations | OpenDroneList,https://github.com/dronetag/opendronelist | https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-345-l3a,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0089,,DJI Mini 2 SE,China,DJI,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20Mini%202%20SE%20UAV&title=Special:MediaSearch&type=image,,,Mini 2 SE,MT2SD | MT2SDCE,Multirotor,C0,246,31,,,,,,,2,EASA Drones for EU Operations | OpenDroneList,https://github.com/dronetag/opendronelist | https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-31-mt2sd,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0090,,DJI Mini 3,China,DJI,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20Mini%203%20UAV&title=Special:MediaSearch&type=image,,,Mini 3,MT3PD | MT3PDCE,Multirotor,C0,248,51,,,,,,,2,EASA Drones for EU Operations | OpenDroneList,https://github.com/dronetag/opendronelist | https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-418-mt3pd,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0091,,DJI Mini 4 Pro Fly More Combo,China,DJI GmbH,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20Mini%204%20Pro%20Fly%20More%20Combo%20UAV&title=Special:MediaSearch&type=image,,,,MT4MFVD | MT4MFVDB,Multirotor,C0 | C1,,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-35-mt4mfvd,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0092,,DJI Mini 5 Pro,China,DJI,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20Mini%205%20Pro%20UAV&title=Special:MediaSearch&type=image,,,Mini 5 Pro,MT5MFND | MT5MFNDB | MT5MFNDC,Multirotor,C0 | C1,249,36,,,,,,,2,EASA Drones for EU Operations | OpenDroneList,https://github.com/dronetag/opendronelist | https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-425-mt5mfnd,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0093,,DJI Neo,China,DJI,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20Neo%20UAV&title=Special:MediaSearch&type=image,,,Neo,DN1A0626,Multirotor,C0,135,18,,,,,,,2,EASA Drones for EU Operations | OpenDroneList,https://github.com/dronetag/opendronelist | https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-134-dn1a0626,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0094,,DJI Neo 2,China,DJI GmbH,Civilian / Commercial,Multirotor,EASA-listed for EU operations,Not collected,https://commons.wikimedia.org/w/index.php?search=DJI%20Neo%202%20UAV&title=Special:MediaSearch&type=image,,,,DEN225,Multirotor,C0,,,,,,,,,1,EASA Drones for EU Operations,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-490-den225,Official regulatory list; manufacturer-supplied data,Medium,2026-08-02,Operations: Open / Standard
UAV-0095,,Dragonfish,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,Not collected,https://commons.wikimedia.org/w/index.php?search=Dragonfish%20UAV&title=Special:MediaSearch&type=image,,,,,,none,8500,120,,,,,,,1,OpenDroneList,https://github.com/dronetag/opendronelist,Community dataset; verify against manufacturer,Medium,2026-08-02,
UAV-0096,,Evo,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,Not collected,https://commons.wikimedia.org/w/index.php?search=Evo%20UAV&title=Special:MediaSearch&type=image,,,,,,none,1000,30,,,,,,,1,OpenDroneList,https://github.com/dronetag/opendronelist,Community dataset; verify against manufacturer,Medium,2026-08-02,
UAV-0097,,Evo 2 Dual,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,Not collected,https://commons.wikimedia.org/w/index.php?search=Evo%202%20Dual%20UAV&title=Special:MediaSearch&type=image,,,,,,none,2000,40,,,,,,,1,OpenDroneList,https://github.com/dronetag/opendronelist,Community dataset; verify against manufacturer,Medium,2026-08-02,
UAV-0098,,Evo 2 Dual 640T,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,Not collected,https://commons.wikimedia.org/w/index.php?search=Evo%202%20Dual%20640T%20UAV&title=Special:MediaSearch&type=image,,,,,,none,2000,40,,,,,,,1,OpenDroneList,https://github.com/dronetag/opendronelist,Community dataset; verify against manufacturer,Medium,2026-08-02,
