raw_id,raw_name,source_dataset,source_url,external_ref,raw_country,raw_manufacturer,domain,category,status,credibility_tier,promoted_record_id,promoted_name,created_at
503,3S,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0503,France,Drone Protect Systems,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,2,UAV-87319D872852,3S,2026-08-02T16:05:02+00:00
628,MQ-4C Triton,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0628,United States,Northrop Grumman,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,2,UAV-6FB05E2123B3,MQ-4C Triton,2026-08-02T16:05:02+00:00
629,MQ-8 Fire Scout ( C ),Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0629,United States,Northrop Grumman,Military / Government,Large / strategic; Rotary-wing,In use or under development as documented in 2019,2,UAV-C9A6ED45C8EB,MQ-8 Fire Scout ( C ),2026-08-02T16:05:02+00:00
630,MQ-9 Reaper,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0630,United States,GA-ASI,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,2,UAV-EBFB3D60FFEF,MQ-9 Reaper,2026-08-02T16:05:02+00:00
486,Matrice 210,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0486,China,DJI,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,2,UAV-51CBFA6F4B07,Matrice 210,2026-08-02T16:05:02+00:00
487,Mavic,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0487,China,DJI,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,2,UAV-BBA318BBB39B,Mavic,2026-08-02T16:05:02+00:00
536,MicroFalcon,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0536,Israel,Innocon,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-9E52C92C54CA,MicroFalcon,2026-08-02T16:05:02+00:00
519,Mohajer-2,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0519,Iran,Qods Aviation,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-E03E34AB1890,Mohajer-2,2026-08-02T16:05:02+00:00
520,Mohajer-4,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0520,Iran,Qods Aviation,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-9C302D5FB3AA,Mohajer-4,2026-08-02T16:05:02+00:00
521,Mohajer-6,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0521,Iran,Qods Aviation,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-1D5BDF028878,Mohajer-6,2026-08-02T16:05:02+00:00
461,Mosquito,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0461,Belarus,558 Aviation Repair Plant,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-A0D889B92D90,Mosquito,2026-08-02T16:05:02+00:00
510,NX70,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0510,France,Novadem,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,2,UAV-E63D0E7153E3,NX70,2026-08-02T16:05:02+00:00
601,Narai 3.0,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0601,Thailand,Naval Research and Development Office (NRDO),Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,2,UAV-F8BA49AFF2BA,Narai 3.0,2026-08-02T16:05:02+00:00
465,NightHawk IV,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0465,Canada,ARA Robotics,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-FD98C55ACC3A,NightHawk IV,2026-08-02T16:05:02+00:00
612,Observer-S,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0612,Ukraine,Def C,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-E093DA4A9788,Observer-S,2026-08-02T16:05:02+00:00
522,Oghab-1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0522,Iran,Farnas Aerospace,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-251CDBA79CC7,Oghab-1,2026-08-02T16:05:02+00:00
537,Orbiter (Orbiter 3),Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0537,Israel,Aeronautics,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-3986E1C4FBC5,Orbiter (Orbiter 3),2026-08-02T16:05:02+00:00
538,Orbiter-1K,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0538,Israel,Aeronautics,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-58E06BBE079A,Orbiter-1K,2026-08-02T16:05:02+00:00
573,Orion,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0573,Russia,Kronshtadt Group,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,2,UAV-091E17A9B3E1,Orion,2026-08-02T16:05:02+00:00
574,Orlan-10,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0574,Russia,Special Technology Center,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-0D8B967D09E8,Orlan-10,2026-08-02T16:05:02+00:00
550,P.1HH Hammer- Head,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0550,Italy,Piaggio Aerospace,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,2,UAV-40D4A58163CF,P.1HH Hammer- Head,2026-08-02T16:05:02+00:00
566,PGZ-19R,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0566,Peru,WZL-2,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-7D12042571A0,PGZ-19R,2026-08-02T16:05:02+00:00
517,PUNA Wulung,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0517,Indonesia,"BPPT,PTDI",Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-66A5D6E388A2,PUNA Wulung,2026-08-02T16:05:02+00:00
506,Patroller,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0506,France,Sagem,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,2,UAV-C431C9B05D4C,Patroller,2026-08-02T16:05:02+00:00
516,Pegasus II Block I,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0516,Greece,Hellenic Aerospace Industry,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-73630FE6B95C,Pegasus II Block I,2026-08-02T16:05:02+00:00
556,Penguin C,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0556,Latvia,UAV Factory,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-798D7B0BB16C,Penguin C,2026-08-02T16:05:02+00:00
488,Phantom,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0488,China,DJI,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,2,UAV-D969E7E0B057,Phantom,2026-08-02T16:05:02+00:00
631,Phoenix 30,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0631,United States,UAV Solutions,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,2,UAV-A6E066A8645A,Phoenix 30,2026-08-02T16:05:02+00:00
575,Ptero-5E,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0575,Russia,AFM Servers,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-6991821F6538,Ptero-5E,2026-08-02T16:05:02+00:00
489,Qi Mingxing,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0489,China,AVIC,Military / Government,Large / strategic; Rotary-wing,In use or under development as documented in 2019,2,UAV-E0D9B7C1B791,Qi Mingxing,2026-08-02T16:05:02+00:00
585,RQ-101 Falcon,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0585,South Korea,KAI,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-CD89197B617A,RQ-101 Falcon,2026-08-02T16:05:02+00:00
586,RQ-102,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0586,South Korea,KAI,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-73B323640E03,RQ-102,2026-08-02T16:05:02+00:00
632,RQ-11,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0632,United States,AeroVironment,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-BECA73270CDB,RQ-11,2026-08-02T16:05:02+00:00
633,RQ-12 Wasp,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0633,United States,AeroVironment,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-635EF70F8D60,RQ-12 Wasp,2026-08-02T16:05:02+00:00
634,RQ-170 Sentinel,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0634,United States,Lockheed Martin,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,2,UAV-81280961FB08,RQ-170 Sentinel,2026-08-02T16:05:02+00:00
635,RQ-180,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0635,United States,Northrop Grumman,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,2,UAV-848F374E7C7E,RQ-180,2026-08-02T16:05:02+00:00
636,RQ-20 Puma (AE),Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0636,United States,AeroVironment,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-DD6531EF2CDD,RQ-20 Puma (AE),2026-08-02T16:05:02+00:00
637,RQ-21 Blackjack,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0637,United States,Insitu,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-72A1AEC4E0CA,RQ-21 Blackjack,2026-08-02T16:05:02+00:00
638,RQ-23 Tigershark,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0638,United States,Navmar Applied Sciences Corporation,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-95B4AA3D86A0,RQ-23 Tigershark,2026-08-02T16:05:02+00:00
551,RQ-24A Sixton,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0551,Italy,Alpi Aviation,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,2,UAV-AF03A149AC35,RQ-24A Sixton,2026-08-02T16:05:02+00:00
639,RQ-4 Global Hawk,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0639,United States,Northrop Grumman,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,2,UAV-06763535C536,RQ-4 Global Hawk,2026-08-02T16:05:02+00:00
640,RQ-7 Shadow,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0640,United States,AAI,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-84E1387E15F7,RQ-7 Shadow,2026-08-02T16:05:02+00:00
545,Ranger,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0545,Israel / Switzerland,"IAI,RUAG",Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-E8126C64C348,Ranger,2026-08-02T16:05:02+00:00
613,Raybird-3,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0613,Ukraine,AVK Skateon,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-B7483DAFE7CD,Raybird-3,2026-08-02T16:05:02+00:00
583,RemoEye-002B,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0583,South Korea,UconSystem,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-AB800BE58F2B,RemoEye-002B,2026-08-02T16:05:02+00:00
584,Remoeye-006,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0584,South Korea,Ucon System,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-FE37E546EFF9,Remoeye-006,2026-08-02T16:05:02+00:00
564,Ricuk,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0564,Peru,CIDEP,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-A3AACA70EC2D,Ricuk,2026-08-02T16:05:02+00:00
559,S4 Ehécatl,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0559,Mexico,Hydra Technologies,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-D9D97900B563,S4 Ehécatl,2026-08-02T16:05:02+00:00
560,S45 Balaam,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0560,Mexico,Hydra Technologies,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-65DB94069851,S45 Balaam,2026-08-02T16:05:02+00:00
568,SACT Boreal 5,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0568,Romania,Military Equipment and Technologies Research Agency,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-134865F6B517,SACT Boreal 5,2026-08-02T16:05:02+00:00
490,SD-40 (Sea Cavalry),Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0490,China,Han's Eagle,Military / Government,Small / tactical; Hybrid VTOL,In use or under development as documented in 2019,2,UAV-035035705974,SD-40 (Sea Cavalry),2026-08-02T16:05:02+00:00
523,Saegheh,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0523,Iran,Shahed Aviation Industries,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,2,UAV-DFBA7C6CBDDB,Saegheh,2026-08-02T16:05:02+00:00
578,Saqr-1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0578,Saudi Arabia,KACST,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,2,UAV-59502276573E,Saqr-1,2026-08-02T16:05:02+00:00
641,ScanEagle,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0641,United States,Insitu,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-FFD701E7502F,ScanEagle,2026-08-02T16:05:02+00:00
540,Searcher (Mk 3),Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0540,Israel,IAI,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-1568482E6DEF,Searcher (Mk 3),2026-08-02T16:05:02+00:00
581,Seeker 200,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0581,South Africa,Denel Dynamics,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-13C35A903172,Seeker 200,2026-08-02T16:05:02+00:00
582,Seeker 400,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0582,South Africa,Denel Dynamics,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-5C186A3E295D,Seeker 400,2026-08-02T16:05:02+00:00
607,Serçe-1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0607,Türkiye,Aselsan,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,2,UAV-6ADADB1E220B,Serçe-1,2026-08-02T16:05:02+00:00
524,Shahed-123,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0524,Iran,HESA,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-1AFF3237E9B8,Shahed-123,2026-08-02T16:05:02+00:00
525,Shahed-129,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0525,Iran,HESA,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,2,UAV-7A7608091D3C,Shahed-129,2026-08-02T16:05:02+00:00
562,Shahpar,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0562,Pakistan,GIDS,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-36FCC0AFA378,Shahpar,2026-08-02T16:05:02+00:00
647,Shikra,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0647,Vietnam,Viettel,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-70697A773045,Shikra,2026-08-02T16:05:02+00:00
642,Silver Fox,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0642,United States,"BAE,Raytheon",Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-58C3C369D519,Silver Fox,2026-08-02T16:05:02+00:00
592,Sistema integrado de vigilancia aérea (SIVA),Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0592,Spain,National Institute of Aerospace Technology,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,2,UAV-C6AB55A12B25,Sistema integrado de vigilancia aérea (SIVA),2026-08-02T16:05:02+00:00
